"Geschäft";"Geschäfts ID";"Datum";"Währung";"Zahlungsart";"Trinkgeld-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-05-07";"EUR";"SUMUP";"1,92"
"Suedseite - Bakery and Roastery";"55978";"2025-05-07";"EUR";"SUMUP";"1,14"
"Suedseite - Bakery and Roastery";"55978";"2025-05-07";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"2,06"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,39"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,02"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,30"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"2,53"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,93"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"1,83"
"Suedseite - Bakery and Roastery";"55978";"2025-05-08";"EUR";"SUMUP";"0,80"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"0,70"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,06"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,08"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"2,04"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,55"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"2,70"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,70"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"2,25"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,17"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,48"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"4,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,07"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,49"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,49"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,06"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,21"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,42"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,13"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,01"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"5,72"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,28"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,13"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,51"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"0,80"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"0,60"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"2,63"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"1,25"
"Suedseite - Bakery and Roastery";"55978";"2025-05-10";"EUR";"SUMUP";"0,90"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"3,82"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,17"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"2,22"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"2,52"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,62"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,15"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,68"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"2,60"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,09"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,73"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,19"
"Suedseite - Bakery and Roastery";"55978";"2025-05-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-13";"EUR";"SUMUP";"2,06"
"Suedseite - Bakery and Roastery";"55978";"2025-05-13";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-05-13";"EUR";"SUMUP";"1,31"
"Suedseite - Bakery and Roastery";"55978";"2025-05-13";"EUR";"SUMUP";"1,00"
