"Geschäft";"Geschäfts ID";"Datum";"Währung";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"Betrag MwSt";"Gesamtrabatt";"Gesamt Stornos";"Gesamtrückerstattung (inkl. Steuer)";"Gesamtrückerstattung (ohne Steuer)";"Gesamt Zahlungen";"Gesamtausgaben";"Gesamtbetrag Kundenkonten";"Gesamtbetrag Trinkgeld"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11";"EUR";"899,43";"834,09";"65,34";"0,00";"0,00";"-9,00";"-9,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12";"EUR";"1397,24";"1289,77";"105,41";"12,48";"0,00";"-28,80";"-26,74";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-13";"EUR";"1038,10";"970,31";"67,79";"14,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-14";"EUR";"642,64";"596,76";"45,88";"5,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-15";"EUR";"641,55";"597,09";"44,46";"1,17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-16";"EUR";"763,09";"707,88";"55,21";"13,41";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-17";"EUR";"856,42";"792,62";"61,54";"8,68";"0,00";"-16,50";"-14,24";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-18";"EUR";"996,37";"927,65";"68,72";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-19";"EUR";"1616,98";"1510,31";"106,67";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-20";"EUR";"929,77";"856,62";"73,15";"14,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-21";"EUR";"603,54";"559,53";"44,01";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-22";"EUR";"504,70";"464,99";"39,71";"5,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-23";"EUR";"896,73";"837,31";"59,42";"14,54";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-24";"EUR";"725,37";"667,95";"57,42";"10,06";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-25";"EUR";"923,48";"848,51";"74,30";"3,52";"0,00";"-10,20";"-9,53";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-26";"EUR";"1626,09";"1493,61";"132,26";"17,13";"0,00";"-3,30";"-3,08";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-27";"EUR";"1051,33";"978,06";"73,27";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-28";"EUR";"578,91";"535,32";"43,59";"3,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-29";"EUR";"811,66";"747,70";"63,96";"1,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-30";"EUR";"797,84";"734,66";"62,40";"9,58";"0,00";"-4,90";"-4,12";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-31";"EUR";"902,78";"837,35";"65,43";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03";"EUR";"629,28";"586,07";"43,05";"17,49";"0,00";"-2,50";"-2,34";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05";"EUR";"1430,22";"1335,18";"94,86";"50,96";"0,00";"-2,70";"-2,52";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-10";"EUR";"852,98";"798,63";"53,79";"15,19";"0,00";"-3,50";"-2,94";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-11";"EUR";"899,43";"834,09";"65,34";"0,00";"0,00";"-9,00";"-9,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-12";"EUR";"1397,24";"1289,77";"105,41";"12,48";"0,00";"-28,80";"-26,74";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-17";"EUR";"856,42";"792,62";"61,54";"8,68";"0,00";"-16,50";"-14,24";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-25";"EUR";"923,48";"848,51";"74,30";"3,52";"0,00";"-10,20";"-9,53";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-26";"EUR";"1626,09";"1493,61";"132,26";"17,13";"0,00";"-3,30";"-3,08";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-30";"EUR";"797,84";"734,66";"62,40";"9,58";"0,00";"-4,90";"-4,12";"0,00";"0,00";"0,00";"0,00"
