"Geschäft";"Geschäfts ID";"Datum und Uhrzeit";"Belegnummer";"Grund";"Buchungstext";"Währung";"Einnahmen";"Ausgaben";"Mehrwertsteuersatz";"Betrag MwSt";"Kassenbestand"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 16:43:14";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11785";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"453,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 16:52:11";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11786";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"473,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 16:52:11";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11787";"Wechselgeld";"";"EUR";"";"-6,70";"0,00";"0,00";"467,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 16:58:39";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11788";"Sonstige Einnahme";"";"EUR";"9,50";"";"0,00";"0,00";"476,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:05:34";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11789";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"486,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:05:34";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11790";"Wechselgeld";"";"EUR";"";"-3,70";"0,00";"0,00";"482,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:14:16";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11791";"Sonstige Einnahme";"";"EUR";"11,30";"";"0,00";"0,00";"494,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:35:46";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11792";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"504,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:35:46";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11793";"Wechselgeld";"";"EUR";"";"-3,50";"0,00";"0,00";"500,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 17:38:53";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11794";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"504,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 18:04:24";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11795";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"514,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 18:04:24";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11796";"Wechselgeld";"";"EUR";"";"-2,40";"0,00";"0,00";"511,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 18:05:36";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11797";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"521,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 18:05:37";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11798";"Wechselgeld";"";"EUR";"";"-2,60";"0,00";"0,00";"519,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 18:47:36";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11799";"Sonstige Einnahme";"";"EUR";"7,20";"";"0,00";"0,00";"526,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-06 19:22:26";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11800";"Transfer von Kasse zur Bank";"";"EUR";"";"-376,30";"0,00";"0,00";"150,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:33:59";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11801";"Sonstige Einnahme";"";"EUR";"15,00";"";"0,00";"0,00";"165,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:33:59";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11802";"Wechselgeld";"";"EUR";"";"-4,40";"0,00";"0,00";"160,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:41:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11803";"Sonstige Einnahme";"";"EUR";"30,00";"";"0,00";"0,00";"190,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:41:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11804";"Wechselgeld";"";"EUR";"";"-0,10";"0,00";"0,00";"190,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:46:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11805";"Sonstige Einnahme";"";"EUR";"17,80";"";"0,00";"0,00";"208,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:48:56";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11806";"Sonstige Einnahme";"";"EUR";"7,40";"";"0,00";"0,00";"215,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:56:24";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11807";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"265,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 09:56:24";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11808";"Wechselgeld";"";"EUR";"";"-23,50";"0,00";"0,00";"242,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:14:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11809";"Sonstige Einnahme";"";"EUR";"11,50";"";"0,00";"0,00";"253,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:15:39";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11810";"Sonstige Einnahme";"";"EUR";"12,10";"";"0,00";"0,00";"265,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:15:39";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11811";"Wechselgeld";"";"EUR";"";"-5,50";"0,00";"0,00";"260,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:16:39";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11812";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"310,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:16:39";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11813";"Wechselgeld";"";"EUR";"";"-42,00";"0,00";"0,00";"268,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:19:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11814";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"288,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:19:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11815";"Wechselgeld";"";"EUR";"";"-2,60";"0,00";"0,00";"285,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:20:59";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11816";"Sonstige Einnahme";"";"EUR";"6,80";"";"0,00";"0,00";"292,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:33:11";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11817";"Sonstige Einnahme";"";"EUR";"13,20";"";"0,00";"0,00";"305,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:34:38";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11818";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"325,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:34:38";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11819";"Wechselgeld";"";"EUR";"";"-12,40";"0,00";"0,00";"313,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:35:51";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11820";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"333,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 10:35:51";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11821";"Wechselgeld";"";"EUR";"";"-12,50";"0,00";"0,00";"320,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 11:36:45";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11822";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"330,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 11:36:45";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11823";"Wechselgeld";"";"EUR";"";"-2,50";"0,00";"0,00";"328,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 11:57:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11824";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"348,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 11:57:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11825";"Wechselgeld";"";"EUR";"";"-8,10";"0,00";"0,00";"340,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 11:58:45";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11826";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"350,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:01:54";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11827";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"370,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:01:54";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11828";"Wechselgeld";"";"EUR";"";"-9,30";"0,00";"0,00";"360,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:13:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11829";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"367,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:16:54";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11830";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"377,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:16:54";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11831";"Wechselgeld";"";"EUR";"";"-3,20";"0,00";"0,00";"374,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:31:12";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11832";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"379,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:47:05";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11833";"Sonstige Einnahme";"";"EUR";"20,50";"";"0,00";"0,00";"400,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 12:47:05";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11834";"Wechselgeld";"";"EUR";"";"-17,00";"0,00";"0,00";"383,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 13:01:59";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11835";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"388,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 13:05:06";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11836";"Sonstige Einnahme";"";"EUR";"54,00";"";"0,00";"0,00";"442,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 13:05:06";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11837";"Wechselgeld";"";"EUR";"";"-40,10";"0,00";"0,00";"402,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 13:06:56";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11838";"Sonstige Einnahme";"";"EUR";"7,30";"";"0,00";"0,00";"409,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 13:45:35";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11839";"Sonstige Einnahme";"";"EUR";"25,00";"";"0,00";"0,00";"434,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:03:07";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11840";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"444,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:03:07";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11841";"Wechselgeld";"";"EUR";"";"-1,40";"0,00";"0,00";"443,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:23:43";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11842";"Sonstige Einnahme";"";"EUR";"22,20";"";"0,00";"0,00";"465,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:23:43";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11843";"Wechselgeld";"";"EUR";"";"-11,00";"0,00";"0,00";"454,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:44:27";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11844";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"474,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:44:27";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11845";"Wechselgeld";"";"EUR";"";"-6,70";"0,00";"0,00";"467,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:48:20";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11846";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"471,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 14:50:37";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11847";"Sonstige Einnahme";"";"EUR";"14,80";"";"0,00";"0,00";"486,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:21:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11848";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"496,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:21:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11849";"Wechselgeld";"";"EUR";"";"-2,80";"0,00";"0,00";"493,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:25:32";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11850";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"513,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:25:32";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11851";"Wechselgeld";"";"EUR";"";"-12,50";"0,00";"0,00";"501,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:29:21";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11852";"Sonstige Einnahme";"";"EUR";"11,50";"";"0,00";"0,00";"512,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:31:42";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11853";"Erstattung";"";"EUR";"";"-11,50";"0,00";"0,00";"501,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:32:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11854";"Sonstige Einnahme";"";"EUR";"7,50";"";"0,00";"0,00";"508,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:44:43";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11855";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"558,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:44:43";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11856";"Wechselgeld";"";"EUR";"";"-38,30";"0,00";"0,00";"520,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:47:10";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11857";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"525,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 15:47:10";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11858";"Wechselgeld";"";"EUR";"";"-2,20";"0,00";"0,00";"523,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:05:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11859";"Sonstige Einnahme";"";"EUR";"4,40";"";"0,00";"0,00";"527,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:09:14";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11860";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"547,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:09:14";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11861";"Wechselgeld";"";"EUR";"";"-3,80";"0,00";"0,00";"543,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:18:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11862";"Sonstige Einnahme";"";"EUR";"4,90";"";"0,00";"0,00";"548,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:21:23";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11863";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"598,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:21:23";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11864";"Wechselgeld";"";"EUR";"";"-25,10";"0,00";"0,00";"573,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:25:04";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11865";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"580,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:27:37";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11866";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"590,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:42:27";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11867";"Sonstige Einnahme";"";"EUR";"1,50";"";"0,00";"0,00";"591,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:44:11";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11868";"Sonstige Einnahme";"";"EUR";"3,90";"";"0,00";"0,00";"595,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 16:45:52";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11869";"Sonstige Einnahme";"";"EUR";"10,60";"";"0,00";"0,00";"606,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 17:07:47";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11870";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"626,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 17:07:47";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11871";"Wechselgeld";"";"EUR";"";"-5,20";"0,00";"0,00";"621,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 17:16:20";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11872";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"625,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 17:38:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11873";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"635,20"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 17:38:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11874";"Wechselgeld";"";"EUR";"";"-2,60";"0,00";"0,00";"632,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-07 18:55:42";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11875";"Transfer von Kasse zur Bank";"";"EUR";"";"-482,60";"0,00";"0,00";"150,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 09:53:40";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11876";"Sonstige Einnahme";"";"EUR";"20,60";"";"0,00";"0,00";"170,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 10:05:09";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11877";"Sonstige Einnahme";"";"EUR";"3,80";"";"0,00";"0,00";"174,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 10:33:25";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11878";"Sonstige Einnahme";"";"EUR";"16,50";"";"0,00";"0,00";"190,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 10:34:06";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11879";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"197,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 10:35:08";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11880";"Sonstige Einnahme";"";"EUR";"7,40";"";"0,00";"0,00";"204,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:29:07";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11881";"Sonstige Einnahme";"";"EUR";"4,50";"";"0,00";"0,00";"209,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:29:49";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11882";"Sonstige Einnahme";"";"EUR";"50,00";"";"0,00";"0,00";"259,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:29:49";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11883";"Wechselgeld";"";"EUR";"";"-41,00";"0,00";"0,00";"218,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:32:19";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11884";"Sonstige Einnahme";"";"EUR";"4,60";"";"0,00";"0,00";"222,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:33:29";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11885";"Sonstige Einnahme";"";"EUR";"9,50";"";"0,00";"0,00";"232,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:37:49";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11886";"Sonstige Einnahme";"";"EUR";"20,00";"";"0,00";"0,00";"252,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:37:49";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11887";"Wechselgeld";"";"EUR";"";"-6,00";"0,00";"0,00";"246,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:39:14";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11888";"Sonstige Einnahme";"";"EUR";"7,50";"";"0,00";"0,00";"253,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:43:14";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11889";"Sonstige Einnahme";"";"EUR";"10,00";"";"0,00";"0,00";"263,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:44:37";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11890";"Sonstige Einnahme";"";"EUR";"11,40";"";"0,00";"0,00";"275,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:53:45";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11891";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"280,00"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:54:36";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11892";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"283,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:55:07";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11893";"Sonstige Einnahme";"";"EUR";"6,00";"";"0,00";"0,00";"289,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 11:58:41";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11894";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"295,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:06:45";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11895";"Sonstige Einnahme";"";"EUR";"3,00";"";"0,00";"0,00";"298,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:10:12";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11896";"Sonstige Einnahme";"";"EUR";"7,00";"";"0,00";"0,00";"305,70"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:20:54";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11897";"Sonstige Einnahme";"";"EUR";"10,20";"";"0,00";"0,00";"315,90"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:39:51";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11898";"Sonstige Einnahme";"";"EUR";"11,60";"";"0,00";"0,00";"327,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:42:21";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11899";"Sonstige Einnahme";"";"EUR";"10,10";"";"0,00";"0,00";"337,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:44:24";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11900";"Erstattung";"";"EUR";"";"-10,10";"0,00";"0,00";"327,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:48:31";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11901";"Sonstige Einnahme";"";"EUR";"5,00";"";"0,00";"0,00";"332,50"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:49:57";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11902";"Sonstige Einnahme";"";"EUR";"15,10";"";"0,00";"0,00";"347,60"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:51:50";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11903";"Sonstige Einnahme";"";"EUR";"6,20";"";"0,00";"0,00";"353,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 12:53:00";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11904";"Sonstige Einnahme";"";"EUR";"11,00";"";"0,00";"0,00";"364,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:01:17";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11905";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"368,30"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:01:37";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11906";"Sonstige Einnahme";"";"EUR";"3,50";"";"0,00";"0,00";"371,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:12:35";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11907";"Sonstige Einnahme";"";"EUR";"9,60";"";"0,00";"0,00";"381,40"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:13:04";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11908";"Sonstige Einnahme";"";"EUR";"3,70";"";"0,00";"0,00";"385,10"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:14:52";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11909";"Sonstige Einnahme";"";"EUR";"15,70";"";"0,00";"0,00";"400,80"
"Suedseite - Bakery and Roastery";"55978";"2025-06-08 13:15:29";"55978-6DE2B571-031A-4EF9-A699-E86201AAA488-11910";"Sonstige Einnahme";"";"EUR";"4,00";"";"0,00";"0,00";"404,80"
