"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Zahlungsart";"Betrag Trinkgeld"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 09:31:52";"2025-07-02 09:33:27";"9B5AEB46-6D31-4247-BBD4-C0CCA8CC9794";"EUR";"SumUp";"1,49"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 09:56:59";"2025-07-02 10:00:49";"67D6AAA8-5C45-49D9-ADEA-B062A9E13162";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 10:04:26";"2025-07-02 10:07:09";"C3E86FAF-1BE6-4D41-982A-343BF3CDBCF5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 10:44:37";"2025-07-02 10:46:41";"F1098CE5-0DBE-459B-AB28-EACC15B9EDA3";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 11:56:37";"2025-07-02 12:13:03";"AE11B0F7-DB09-4B2A-B09E-A2FDF4431F15";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 12:41:50";"2025-07-02 12:44:51";"C3AA848B-9404-4AEB-8178-D9A19140144D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 12:27:52";"2025-07-02 13:18:54";"CAE5ACA1-39B3-4CD0-B3C7-389BCD6FFAC0";"EUR";"SumUp";"1,82"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 13:31:30";"2025-07-02 13:36:34";"6944827A-C4B1-4B7D-9523-7B0BAF28A2E6";"EUR";"SumUp";"0,80"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 14:04:59";"2025-07-02 14:05:42";"7B0C2CC4-CCD2-4599-9AF4-520FE31B6D66";"EUR";"SumUp";"3,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 15:05:07";"2025-07-02 15:08:18";"794870AD-5571-45A1-9E4F-DCB4B6EE6A32";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 15:22:14";"2025-07-02 15:23:04";"B2A479F4-357B-4EF5-896F-3EF321818C87";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 15:58:59";"2025-07-02 16:04:32";"F1BBA986-00B7-489F-A182-5347B6F2802D";"EUR";"SumUp";"1,42"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 16:17:52";"2025-07-02 16:23:25";"258B8E83-8FA7-454C-B0CC-C052246E6B36";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-02 17:59:10";"2025-07-02 18:03:12";"C5A6B916-05CA-4F26-AFD5-4DBF26B1391B";"EUR";"SumUp";"0,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 09:29:48";"2025-07-03 09:32:00";"F5D0AFEC-E931-4054-9E8F-71E385F5D6E5";"EUR";"SumUp";"0,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 10:53:29";"2025-07-03 10:56:34";"0A9E23DF-4403-41A7-8C17-79489333BDC5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 10:56:43";"2025-07-03 11:03:13";"1CA2FD3B-3F5E-49AE-8587-3741B5089A1D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 11:05:02";"2025-07-03 11:06:39";"7A0AAE13-6A11-49F9-B05D-C45899D085D5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 11:41:06";"2025-07-03 11:41:49";"5BE0D3A8-C139-4178-B84B-336AB2910788";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 11:50:13";"2025-07-03 11:58:55";"F7CC02B8-BD85-4B89-9EF5-BA9EB5529A5B";"EUR";"SumUp";"1,41"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:03:00";"2025-07-03 12:12:00";"958F1BD8-1B3C-4FA8-AE6C-1C875029683F";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:13:16";"2025-07-03 12:14:00";"B4C908AB-4090-4FE8-9218-8FD73671780C";"EUR";"SumUp";"0,10"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:21:30";"2025-07-03 12:22:42";"9A629CF7-1E8C-4B96-8A97-9060B61F2820";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:30:48";"2025-07-03 12:31:35";"71FB1385-11A2-4250-BB8B-33519F93C70A";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:48:02";"2025-07-03 12:49:59";"1596B97C-5556-4A32-A5F3-846B9E4211DC";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 13:15:50";"2025-07-03 13:16:40";"16F34915-0359-4C15-9C00-8C92FA7163CB";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 13:16:47";"2025-07-03 13:17:25";"E08C3200-D909-4599-80D3-C152BE05C1C4";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 11:09:06";"2025-07-03 13:23:04";"B0FE5CC2-2E34-440A-99FA-C61E26B63E0E";"EUR";"SumUp";"1,09"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 13:29:05";"2025-07-03 13:29:50";"29198444-EB2B-4750-B1B4-162D98064FC2";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:08:26";"2025-07-03 14:09:42";"2D3181BE-71DB-4F15-84BD-E3458551F396";"EUR";"SumUp";"1,59"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:10:36";"2025-07-03 14:11:40";"0C170AB1-91E1-4A06-87A4-0816D70496DE";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 12:00:51";"2025-07-03 14:20:41";"2B8CDB3D-E4BD-4D9F-AE3A-3F0CEEF0B056";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:30:06";"2025-07-03 14:31:33";"8280F20A-AF4F-4DA6-BFDB-1D27214B5596";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:35:43";"2025-07-03 14:37:10";"4A19EEC7-4DB3-4739-9594-10BC704B5A25";"EUR";"SumUp";"1,11"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:39:01";"2025-07-03 14:39:36";"544CE97F-8539-47AA-901B-EEF4A51EB8E5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:41:50";"2025-07-03 14:42:23";"F417F830-2CC2-4AEB-921C-4AFF4BD168BB";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 14:42:35";"2025-07-03 14:43:14";"53B6E23C-D0DF-4283-A2DD-813E9586CE78";"EUR";"SumUp";"1,63"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 15:03:19";"2025-07-03 15:05:55";"329786AA-1414-49EF-8621-0F96CABBDFE9";"EUR";"SumUp";"1,65"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 15:08:11";"2025-07-03 15:09:18";"1CC627F4-7857-4417-932F-A01F604FC466";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 15:33:07";"2025-07-03 15:34:05";"45D1817A-E4EE-43AB-9B45-7614E2C72C0C";"EUR";"SumUp";"1,27"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 16:04:05";"2025-07-03 16:04:50";"790E0823-F656-4ACD-8251-4C2398ACA643";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 16:18:09";"2025-07-03 16:18:52";"67F1500D-BF31-484D-8F0A-FBF5E0DDB1F5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 16:48:57";"2025-07-03 16:53:19";"9E2E6000-6EA6-4135-BFFA-4B7DF65609B9";"EUR";"SumUp";"1,13"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-03 17:13:22";"2025-07-03 17:13:47";"E289E847-8DBB-4E73-933B-E03A426A63F1";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 09:32:40";"2025-07-04 09:33:02";"3E4182BF-ECDB-4030-9CCB-B8D0C067B05D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 09:42:57";"2025-07-04 09:44:27";"150CD335-6954-4095-811E-3E78CB85CC73";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 09:55:34";"2025-07-04 09:59:23";"319008C1-2107-4166-BC0A-96EC0F1D1219";"EUR";"SumUp";"1,56"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 10:40:07";"2025-07-04 10:43:17";"5059A431-124A-45FD-9F00-E59320CA0B7A";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 10:43:19";"2025-07-04 10:44:35";"AADF0903-00C3-4B40-9D6F-43331E6C6E23";"EUR";"SumUp";"0,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 11:04:52";"2025-07-04 11:08:50";"20DCE303-D8B7-4C65-9FB2-DF406E30A6A9";"EUR";"SumUp";"0,70"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 11:19:54";"2025-07-04 11:24:27";"031394DF-3D8E-421F-BEE7-66FE9FBCE0DD";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 11:48:12";"2025-07-04 11:50:13";"68DCD996-9F8B-40FB-8070-1722A6ECD512";"EUR";"SumUp";"0,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 12:01:58";"2025-07-04 12:07:15";"D41AFDA9-4D92-4CFD-A3C0-15683FBC2B6C";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 12:09:49";"2025-07-04 12:13:49";"A3B5AC01-90A6-4E67-8E3C-35C220F8B839";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 13:03:20";"2025-07-04 13:04:08";"4B07F6AB-27F0-44A2-B5F2-11F9D37C7665";"EUR";"SumUp";"1,25"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 13:19:30";"2025-07-04 13:20:25";"60C21F1E-E217-4933-8D04-87449843A541";"EUR";"SumUp";"0,78"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 13:35:00";"2025-07-04 13:36:01";"09A203B4-B58D-4684-BAC2-4E34CABF0447";"EUR";"SumUp";"0,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 13:36:28";"2025-07-04 13:37:01";"97C441C4-B0E0-4C5A-919B-286251B09FD1";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 14:17:15";"2025-07-04 14:18:55";"BA9A8F38-0802-452A-8BAA-22D2951612C5";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 14:32:42";"2025-07-04 14:33:13";"FA8F4BE8-8B62-4F47-916B-E2DD52C62DCD";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 14:39:40";"2025-07-04 14:40:39";"AC1B74A9-5404-4DE2-9533-5F4BA8D72B41";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:02:28";"2025-07-04 15:05:30";"56D2FB4C-2CCC-40A2-941C-A790A7B5517D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:13:11";"2025-07-04 15:14:08";"548DDC42-68CC-4963-BA17-6FDFA7E71E4D";"EUR";"SumUp";"1,15"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:18:22";"2025-07-04 15:18:56";"42F7890A-96B3-46AF-8B82-A3F20B764F0D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:23:04";"2025-07-04 15:24:11";"D84C27F0-0BB1-4352-896C-3CBD53014ED2";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:30:06";"2025-07-04 15:30:31";"C98F1A52-2302-4F36-93BB-EF459EE53D50";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:43:10";"2025-07-04 15:44:44";"821EFCA1-89B2-4074-96AC-E59AA2A69A28";"EUR";"SumUp";"0,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:46:04";"2025-07-04 15:46:45";"AB8EA4D0-1223-4D69-BC85-2BB51D661760";"EUR";"SumUp";"0,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 15:57:27";"2025-07-04 15:57:52";"089E5BFD-39F3-49FF-B01D-0B49619640F8";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 16:31:47";"2025-07-04 16:32:32";"85D76FBE-CC8A-4B19-AF31-28DB75B0C85E";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-04 16:32:42";"2025-07-04 16:33:10";"411803ED-1FBB-404C-ABAE-C7362C87F782";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 09:40:19";"2025-07-05 09:41:53";"C5326D91-6A5F-47C6-AAAB-97F452CACCC7";"EUR";"SumUp";"0,40"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 09:55:22";"2025-07-05 09:58:45";"163AC400-68B9-4CA6-9E08-B206031B4176";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:02:24";"2025-07-05 10:02:55";"2CB5C44E-3C3E-41EB-9878-698803EEFCE4";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:13:47";"2025-07-05 10:15:45";"B07E1A33-2868-47B7-8296-61AE568DE011";"EUR";"SumUp";"1,72"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:27:30";"2025-07-05 10:28:02";"3551D475-E752-47AA-9B1B-2D43BD63990D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:28:57";"2025-07-05 10:31:45";"795D294A-1705-4EA4-9B27-F9564FD04D4B";"EUR";"SumUp";"1,11"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:34:42";"2025-07-05 10:35:58";"134B1EF3-87BA-4C11-BEF5-86A2944DA4A1";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:36:00";"2025-07-05 10:39:56";"0AEB56CC-32C6-4C6F-B0DA-730433F3AEDB";"EUR";"SumUp";"1,62"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:46:53";"2025-07-05 10:50:51";"FB6692A3-5593-4AB4-BE4C-810AD2FD3383";"EUR";"SumUp";"1,85"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 10:53:41";"2025-07-05 10:55:47";"1B37B604-5C05-4DB4-A385-9513E64AB7D3";"EUR";"SumUp";"1,39"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:01:55";"2025-07-05 11:03:45";"1A3947EC-902F-41CB-99D5-97A01A6ACAF6";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:03:48";"2025-07-05 11:05:08";"3F4632B1-935C-4CAF-9E06-112229C1223C";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:16:12";"2025-07-05 11:16:45";"9E279B67-EE39-4903-96ED-D8202BE91A64";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:20:02";"2025-07-05 11:22:11";"12CA1665-3723-41AC-927F-B9E0AA271B83";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:22:13";"2025-07-05 11:25:11";"82A4411B-9107-4286-8A7B-87C99E999AFA";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:25:15";"2025-07-05 11:25:58";"7B682793-7B5C-4950-8A3C-744D00BD30AD";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:28:02";"2025-07-05 11:28:57";"4D17AB19-DE10-46D7-A69F-4F375B62156E";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:29:01";"2025-07-05 11:31:59";"824D7010-3363-4763-BFC0-0D5CB1C2F4BF";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:41:14";"2025-07-05 11:43:28";"96DABFE3-FFF9-48A4-9990-F4F57644E322";"EUR";"SumUp";"3,30"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:43:36";"2025-07-05 11:46:01";"7C77DA0A-A34E-4F29-852C-DBCAB92F92F8";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:46:04";"2025-07-05 11:47:09";"8BEAA76D-C411-4AEF-B6FB-7A750DC62282";"EUR";"SumUp";"1,05"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 11:51:33";"2025-07-05 11:56:40";"5C21404E-A0B2-4BD0-AE07-08825F149686";"EUR";"SumUp";"1,31"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:00:18";"2025-07-05 12:02:21";"ECEE8E4E-02EE-4628-851B-8BE9D1269721";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:03:39";"2025-07-05 12:07:19";"4F280A0F-01BC-4AB5-8F67-1DECD0DA9E01";"EUR";"SumUp";"1,03"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:12:26";"2025-07-05 12:13:00";"842FD0C9-B4E9-477A-82EF-2F38F2DB5594";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:18:34";"2025-07-05 12:19:03";"BD525102-BFA0-4B07-94BF-AB8C0C46FD5F";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:21:56";"2025-07-05 12:22:28";"BEE3917E-700E-4ADA-8275-9CE41D31C380";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:25:09";"2025-07-05 12:25:43";"AC6517EB-6F57-4C58-B241-222F0B77004C";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:34:12";"2025-07-05 12:36:01";"84795F05-E7A9-4DEF-87A1-1BDD8F702287";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:36:34";"2025-07-05 12:37:05";"4854E992-7B59-48B1-8227-809F6ED4DA12";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:38:49";"2025-07-05 12:40:01";"B8F8C616-E199-4B10-B98F-352C61CC89FA";"EUR";"SumUp";"2,81"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 12:40:11";"2025-07-05 12:40:52";"2ABFC460-C858-4F72-924D-712C3A7CB98F";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:05:30";"2025-07-05 13:06:11";"EB1F1866-3CAE-4F78-B2F8-5D16F313F740";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:12:29";"2025-07-05 13:13:22";"F2669DB9-2B37-4284-8446-000DC5952A7C";"EUR";"SumUp";"1,09"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:13:27";"2025-07-05 13:14:55";"EDC13388-82CA-402F-8F3F-C139A6995EE3";"EUR";"SumUp";"1,23"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:18:06";"2025-07-05 13:18:53";"36E69AC8-1578-4618-97F7-8BF9E46F333D";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:22:25";"2025-07-05 13:25:59";"661827DB-C659-42E7-94A3-F5D8E8F2F38B";"EUR";"SumUp";"0,50"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:40:02";"2025-07-05 13:41:08";"7ABFA1A9-09D0-48AA-AF62-E1470D6A71C7";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:44:41";"2025-07-05 13:45:38";"ED3F3405-350D-410B-A86F-E20DB775DAC9";"EUR";"SumUp";"1,37"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:51:59";"2025-07-05 13:52:24";"32C01053-2D3F-4F63-ADDE-23837E976A8C";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 13:58:13";"2025-07-05 14:00:20";"6D327B28-E8D3-4EB3-9E01-4D77F3303AA8";"EUR";"SumUp";"0,20"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:09:01";"2025-07-05 14:09:38";"D75A5A5C-9E81-4F6A-8426-9AFC3A9721C4";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:15:58";"2025-07-05 14:17:31";"029D5F11-B00E-45F9-A9C5-5EE400386983";"EUR";"SumUp";"1,22"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:19:57";"2025-07-05 14:20:50";"A5F3C631-A790-4745-A738-AE8EF4D484C5";"EUR";"SumUp";"2,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:29:16";"2025-07-05 14:29:52";"EE559266-627B-47A0-80DC-16B87CCF5FF1";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:32:29";"2025-07-05 14:33:06";"61F35E6A-E6AE-41B0-AE6A-9A4FF2B00451";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:45:05";"2025-07-05 14:45:34";"91738233-59BA-474C-9E7B-1ABF9A7A18EF";"EUR";"SumUp";"1,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:51:38";"2025-07-05 14:52:44";"295764DF-1226-4802-9189-F17ABB90EB97";"EUR";"SumUp";"1,60"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-07-05 14:55:25";"2025-07-05 14:56:00";"7362BC90-DA67-4A52-973B-95B050AF9063";"EUR";"SumUp";"1,00"
