"Geschäft";"Geschäfts ID";"Datum";"Währung";"Zahlungsart";"Trinkgeld-Betrag"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,10"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"2,09"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"2,07"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"3,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,60"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,52"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"2,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,47"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,53"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-04";"EUR";"SUMUP";"1,32"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"4,69"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"2,35"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,11"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,91"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,81"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,45"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,52"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-01-05";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-06";"EUR";"SUMUP";"2,40"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"2,09"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,07"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"3,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,93"
"Suedseite - Bakery and Roastery";"55978";"2025-01-07";"EUR";"SUMUP";"1,08"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,75"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"2,24"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,89"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"2,30"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-08";"EUR";"SUMUP";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"2,94"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"2,91"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,84"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,09"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,05"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"2,28"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,51"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"4,30"
"Suedseite - Bakery and Roastery";"55978";"2025-01-09";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,65"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,27"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,72"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"2,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,49"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"5,55"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,02"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"2,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"2,37"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"2,08"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,38"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,80"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,46"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,97"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-10";"EUR";"SUMUP";"1,78"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"5,34"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"6,27"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,78"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,14"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,45"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,48"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"3,40"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,18"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,38"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,84"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,08"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,17"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,19"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,21"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,21"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,10"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,66"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,09"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,17"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"3,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"3,02"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-11";"EUR";"SUMUP";"1,89"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,88"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"2,66"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,06"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,04"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,46"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,74"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,45"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,45"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,79"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"2,91"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,86"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,42"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"3,38"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"2,31"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,17"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"2,64"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,67"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-12";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,02"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,74"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,71"
"Suedseite - Bakery and Roastery";"55978";"2025-01-14";"EUR";"SUMUP";"1,52"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,85"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,53"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"2,22"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"3,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"3,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-15";"EUR";"SUMUP";"1,57"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,80"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"2,88"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,52"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,38"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,50"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,13"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-16";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"2,98"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,95"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,56"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,75"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,86"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,41"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,38"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,52"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"2,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"2,66"
"Suedseite - Bakery and Roastery";"55978";"2025-01-17";"EUR";"SUMUP";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"4,70"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"5,97"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"3,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,71"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"3,06"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"3,86"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"4,58"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"2,80"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,59"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,33"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-01-18";"EUR";"SUMUP";"3,23"
