"Geschäft";"Geschäfts ID";"Datum";"Währung";"Zahlungsart";"Betrag";"Rückerstatteter Betrag";"Nettosumme"
"Suedseite - Bakery and Roastery";"55978";"2025-04-10";"EUR";"SUMUP";"545,93";"0,00";"545,93"
"Suedseite - Bakery and Roastery";"55978";"2025-04-11";"EUR";"CASH";"332,76";"-7,20";"325,56"
"Suedseite - Bakery and Roastery";"55978";"2025-04-11";"EUR";"SUMUP";"873,68";"0,00";"873,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-12";"EUR";"CASH";"459,70";"0,00";"459,70"
"Suedseite - Bakery and Roastery";"55978";"2025-04-12";"EUR";"SUMUP";"1118,58";"0,00";"1118,58"
"Suedseite - Bakery and Roastery";"55978";"2025-04-13";"EUR";"CASH";"550,55";"0,00";"550,55"
"Suedseite - Bakery and Roastery";"55978";"2025-04-13";"EUR";"SUMUP";"1225,53";"0,00";"1225,53"
"Suedseite - Bakery and Roastery";"55978";"2025-04-15";"EUR";"CASH";"348,25";"0,00";"348,25"
"Suedseite - Bakery and Roastery";"55978";"2025-04-15";"EUR";"SUMUP";"371,15";"0,00";"371,15"
"Suedseite - Bakery and Roastery";"55978";"2025-04-16";"EUR";"CASH";"425,00";"-15,00";"410,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-16";"EUR";"SUMUP";"530,52";"0,00";"530,52"
"Suedseite - Bakery and Roastery";"55978";"2025-04-17";"EUR";"CASH";"270,99";"0,00";"270,99"
"Suedseite - Bakery and Roastery";"55978";"2025-04-17";"EUR";"SUMUP";"555,26";"0,00";"555,26"
"Suedseite - Bakery and Roastery";"55978";"2025-04-18";"EUR";"CASH";"192,65";"0,00";"192,65"
"Suedseite - Bakery and Roastery";"55978";"2025-04-18";"EUR";"SUMUP";"987,34";"0,00";"987,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19";"EUR";"CASH";"374,14";"-29,50";"344,64"
"Suedseite - Bakery and Roastery";"55978";"2025-04-19";"EUR";"SUMUP";"1070,92";"0,00";"1070,92"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20";"EUR";"CASH";"304,74";"0,00";"304,74"
"Suedseite - Bakery and Roastery";"55978";"2025-04-20";"EUR";"SUMUP";"763,76";"0,00";"763,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-22";"EUR";"CASH";"260,00";"0,00";"260,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-22";"EUR";"SUMUP";"424,94";"0,00";"424,94"
"Suedseite - Bakery and Roastery";"55978";"2025-04-23";"EUR";"CASH";"316,76";"0,00";"316,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-23";"EUR";"SUMUP";"469,46";"0,00";"469,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-24";"EUR";"CASH";"321,20";"0,00";"321,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-24";"EUR";"SUMUP";"642,14";"0,00";"642,14"
"Suedseite - Bakery and Roastery";"55978";"2025-04-25";"EUR";"CASH";"343,10";"-12,40";"330,70"
"Suedseite - Bakery and Roastery";"55978";"2025-04-25";"EUR";"SUMUP";"544,04";"0,00";"544,04"
"Suedseite - Bakery and Roastery";"55978";"2025-04-26";"EUR";"CASH";"921,17";"-14,77";"906,40"
"Suedseite - Bakery and Roastery";"55978";"2025-04-26";"EUR";"SUMUP";"2750,03";"0,00";"2750,03"
"Suedseite - Bakery and Roastery";"55978";"2025-04-27";"EUR";"CASH";"426,00";"0,00";"426,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-27";"EUR";"SUMUP";"1232,34";"0,00";"1232,34"
"Suedseite - Bakery and Roastery";"55978";"2025-04-29";"EUR";"CASH";"407,80";"-6,20";"401,60"
"Suedseite - Bakery and Roastery";"55978";"2025-04-29";"EUR";"SUMUP";"546,76";"-16,00";"530,76"
"Suedseite - Bakery and Roastery";"55978";"2025-04-30";"EUR";"CASH";"320,16";"-12,26";"307,90"
"Suedseite - Bakery and Roastery";"55978";"2025-04-30";"EUR";"SUMUP";"703,55";"0,00";"703,55"
