"Datum geschlossen";"Geschäfts ID";"Geschäft";"Erstattungsnummer";"Bestellnummer";"Von Verkäufer eröffnet";"Anmerkungen";"Produkt";"Artikelnummer";"Menge";"Gutscheincode";"Währung";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"MwSt.-Betrag"
"2025-03-02 11:37:25";"55978";"Suedseite - Bakery and Roastery";"3DD9434F-DD1C-4927-BD5C-9B7E3221F79D";"1166216F-0475-4D11-B36E-BE19351420AF";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Americano";"";"-1";"";"EUR";"-3,70";"-3,11";"-0,59"
"2025-03-03 13:38:28";"55978";"Suedseite - Bakery and Roastery";"C5F19F68-3F01-4A04-A93D-77A1A6E875C1";"50890227-7693-4ACD-9736-44965235BE1B";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:42:20";"55978";"Suedseite - Bakery and Roastery";"DFB5B33C-1F1D-4D55-87A0-DDE190D10C44";"D3EC477E-6AE6-4A9A-B604-F8C3C1D5BAFC";"Vendeur";"Test";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:42:35";"55978";"Suedseite - Bakery and Roastery";"97DF5032-22D5-4191-98E2-00B09242716A";"889DAB09-B9BC-4CFE-A389-1461709A2F07";"Vendeur";"Test";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:43:41";"55978";"Suedseite - Bakery and Roastery";"6B2FA8BF-DC6F-4462-BF8C-D779D0D2757C";"D00138F5-4865-448F-8A70-133C9D662CA4";"Vendeur";"Test";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:44:16";"55978";"Suedseite - Bakery and Roastery";"B5979BC5-6231-40AE-9C18-2555D730351D";"A88B9460-A73D-4D4F-B1C2-77C8CA64B9F5";"Vendeur";"Test";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:44:38";"55978";"Suedseite - Bakery and Roastery";"5444F5E0-1232-4E59-BE7A-E0D3845611EF";"098B3A09-A5D1-43ED-9234-8E50E1975222";"Vendeur";"Test";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-03 13:44:49";"55978";"Suedseite - Bakery and Roastery";"C32F73DA-5EDB-43E3-A33D-A0E1D9FD72D2";"6D18117D-8B74-4C05-99F2-73ECFE32A287";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"TEST";"";"-1";"";"EUR";"-0,20";"-0,17";"-0,03"
"2025-03-04 13:42:33";"55978";"Suedseite - Bakery and Roastery";"1B7234BB-E9D1-430E-AB8A-28EAD6582737";"58CE9919-6996-4AC1-A87D-B9DBDDF8304A";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Oliven";"";"-1";"";"EUR";"-1,00";"-0,93";"-0,07"
"2025-03-04 16:45:33";"55978";"Suedseite - Bakery and Roastery";"60387A90-FA55-4596-885F-B2B95FCF66EF";"0498937C-12AB-4230-89A8-63CEFCCD6348";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Schnecke";"";"-1";"";"EUR";"-7,00";"-6,54";"-0,46"
"2025-03-04 16:45:33";"55978";"Suedseite - Bakery and Roastery";"60387A90-FA55-4596-885F-B2B95FCF66EF";"0498937C-12AB-4230-89A8-63CEFCCD6348";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Flatwhite";"";"-2";"";"EUR";"-8,00";"-6,72";"-1,28"
"2025-03-05 10:47:22";"55978";"Suedseite - Bakery and Roastery";"1A5C3BC8-AD9B-4F02-ACC8-C12909E04BE2";"74290362-AE3D-470F-82BA-364C3A57550D";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Sandwich";"";"-2";"";"EUR";"-12,00";"-11,21";"-0,79"
"2025-03-05 10:47:22";"55978";"Suedseite - Bakery and Roastery";"1A5C3BC8-AD9B-4F02-ACC8-C12909E04BE2";"74290362-AE3D-470F-82BA-364C3A57550D";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Flatwhite";"";"-1";"";"EUR";"-4,20";"-3,53";"-0,67"
"2025-03-05 10:47:22";"55978";"Suedseite - Bakery and Roastery";"1A5C3BC8-AD9B-4F02-ACC8-C12909E04BE2";"74290362-AE3D-470F-82BA-364C3A57550D";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Americano";"";"-1";"";"EUR";"-3,70";"-3,11";"-0,59"
"2025-03-06 11:16:29";"55978";"Suedseite - Bakery and Roastery";"2D606058-EA4B-4584-A138-3EA5D227B58B";"4BFF5EF6-DAF3-44CF-B031-D0CFC18B1520";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Varianten";"";"-1";"";"EUR";"-6,50";"-6,07";"-0,43"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Flatwhite";"";"-2";"";"EUR";"-8,00";"-6,72";"-1,28"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Buchtel";"";"-1";"";"EUR";"-3,50";"-3,27";"-0,23"
"2025-03-09 15:01:23";"55978";"Suedseite - Bakery and Roastery";"9FAA935B-051D-4554-B588-D55154CCD815";"D77DEEEB-6B71-4497-81DE-C7AA6230976E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Knotten";"";"-1";"";"EUR";"-3,30";"-3,08";"-0,22"
"2025-03-09 15:48:40";"55978";"Suedseite - Bakery and Roastery";"4B870103-54BA-4051-B591-A6A100D93DDF";"37CB9224-3A8C-4288-B3F1-9E731D6DBA9E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Knotten";"";"-1";"";"EUR";"-3,30";"-3,08";"-0,22"
"2025-03-09 15:48:40";"55978";"Suedseite - Bakery and Roastery";"4B870103-54BA-4051-B591-A6A100D93DDF";"37CB9224-3A8C-4288-B3F1-9E731D6DBA9E";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Espresso";"";"-1";"";"EUR";"-3,50";"-2,94";"-0,56"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Pour Over";"";"-1";"";"EUR";"-5,10";"-4,29";"-0,81"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-21 12:51:32";"55978";"Suedseite - Bakery and Roastery";"2924D0DB-DBCB-4634-95B3-8581664A3FC0";"3EACD45A-5424-4EB2-B5BF-BAE9B5A8B3DD";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Alex Bermudez 200g";"";"-1";"";"EUR";"-16,90";"-15,79";"-1,11"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Buchtel";"";"-4";"";"EUR";"-14,00";"-13,08";"-0,92"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-23 14:11:29";"55978";"Suedseite - Bakery and Roastery";"7CC845B3-4764-411C-81CD-558EFEFF1BA1";"77D6ACE0-A6B8-4625-9E3C-C50E61DB66EE";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Choco Brötchen";"";"-1";"";"EUR";"-2,80";"-2,62";"-0,18"
"2025-03-26 15:05:34";"55978";"Suedseite - Bakery and Roastery";"9FC17E0F-E9D0-48F1-BB39-7E62A29F1C47";"CE8C3DEA-C145-4D68-A912-1BC70FA7DC91";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-28 09:36:59";"55978";"Suedseite - Bakery and Roastery";"2F9302B4-1FB3-40C4-B42D-27638A45179B";"B57D6639-4C3B-473C-8362-29FC4853823F";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
"2025-03-28 09:36:59";"55978";"Suedseite - Bakery and Roastery";"2F9302B4-1FB3-40C4-B42D-27638A45179B";"B57D6639-4C3B-473C-8362-29FC4853823F";"Vendeur";"Ich habe einen Fehler gemacht und möchte die Bestellung stornieren";"Rustico";"";"-1";"";"EUR";"-6,20";"-5,79";"-0,41"
