"Geschäft";"Geschäfts ID";"Eröffnungsdatum";"Datum geschlossen";"Bestellnummer";"Währung";"Zahlungsart";"Betrag Trinkgeld"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 13:16:10";"2025-04-03 13:21:32";"5DB68908-B3BB-41B0-A8F9-DBC98C826518";"EUR";"SumUp";"1,65"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 13:58:24";"2025-04-03 13:59:05";"4A7F5C55-0170-4CBF-A79D-D7ADCE2312BA";"EUR";"SumUp";"1,11"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:01:30";"2025-04-03 14:02:15";"F9F888AA-8A90-4383-AD67-879C58B29A88";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:02:56";"2025-04-03 14:03:48";"CD48EFDD-331E-4CDB-B185-76E7A1A8BCF2";"EUR";"SumUp";"2,21"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:03:54";"2025-04-03 14:05:50";"5CC671FA-ED18-409F-A123-995C81F918D8";"EUR";"SumUp";"0,80"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:10:13";"2025-04-03 14:11:45";"ECD407E5-4CB7-48DD-A2E4-77C94FA5A218";"EUR";"SumUp";"1,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 13:04:04";"2025-04-03 14:12:32";"D3F48BE7-89C8-4779-A628-98D9960112FE";"EUR";"SumUp";"1,02"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:42:24";"2025-04-03 14:43:10";"2C89139D-B204-4D2E-8592-74E52B8EA128";"EUR";"SumUp";"1,37"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 14:13:15";"2025-04-03 15:30:28";"7DDEF71A-116E-451B-B326-631E15B6A01D";"EUR";"SumUp";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 15:59:34";"2025-04-03 16:07:35";"6EE42E0B-1537-419A-AEF8-32CEE431F626";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 16:07:57";"2025-04-03 16:10:55";"D207FD2A-2AFB-433D-850B-2266509977B6";"EUR";"SumUp";"1,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 15:55:33";"2025-04-03 16:14:36";"0FE4AB21-95AC-4529-9745-8787D70DDEE9";"EUR";"SumUp";"3,74"
"Suedseite - Bakery and Roastery";"55978";"2025-04-03 16:56:17";"2025-04-03 16:56:45";"E73E7AA7-E1E8-4B02-B2A4-CEA65BFAA704";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 10:41:27";"2025-04-04 10:42:51";"0E41B703-97A1-426E-87FF-3F59372DC963";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 10:08:02";"2025-04-04 10:49:47";"9328E972-7AC9-41D8-B816-1E7126AC7EBD";"EUR";"SumUp";"2,62"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 10:57:37";"2025-04-04 10:58:04";"381FC1BE-5D3D-40B0-9298-A11083E3CD8E";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:02:55";"2025-04-04 11:03:35";"5AEA13D3-C635-4BF3-A554-8EC5271573BE";"EUR";"SumUp";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 10:49:53";"2025-04-04 11:03:56";"EF19744C-5C2B-48F7-96EA-0C49725C7ACF";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 10:26:01";"2025-04-04 11:29:34";"1664621F-0F6F-45FC-BE38-981F03CDFF6D";"EUR";"SumUp";"2,02"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:32:32";"2025-04-04 11:33:37";"69540A80-A02F-43CE-846D-69BD7C69F1E8";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:33:44";"2025-04-04 11:34:58";"8A0E0114-0681-42F1-B0EF-B6D7979769C3";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:35:02";"2025-04-04 11:36:10";"2C33FEC6-9547-4F30-A587-8F18B8834E67";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:41:03";"2025-04-04 12:23:11";"23ADF1B2-82D6-46D0-94E6-AFF73AB23D85";"EUR";"SumUp";"2,30"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 11:37:21";"2025-04-04 13:03:58";"8F64826D-7930-490A-8E0D-238AA25D63B0";"EUR";"SumUp";"2,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 12:14:47";"2025-04-04 13:22:32";"036DC4DF-5FCA-4138-B116-938AFD7A360A";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 13:14:07";"2025-04-04 13:58:53";"F9C901E0-872B-41D8-8833-F024BD81123F";"EUR";"SumUp";"5,26"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 14:00:28";"2025-04-04 14:01:32";"A5492261-454C-4123-BB88-CDC9E08DE012";"EUR";"SumUp";"2,18"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 14:56:41";"2025-04-04 15:00:16";"0EDB8369-1B7D-44F1-9BF4-294DEFAC24BD";"EUR";"SumUp";"0,80"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 15:38:18";"2025-04-04 15:39:23";"D2098CDA-67E9-4D64-84BB-EBDCE6661009";"EUR";"SumUp";"1,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 15:59:22";"2025-04-04 16:01:04";"9056534A-CB14-45CF-B6DB-16C849E2AE9E";"EUR";"SumUp";"2,67"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 16:17:32";"2025-04-04 16:20:23";"EA6CC151-0963-4007-BE2F-AF55C5F18568";"EUR";"SumUp";"1,35"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 17:27:30";"2025-04-04 17:28:31";"A02DF0BA-FA08-4FCD-9A6B-A5CF3FB7A623";"EUR";"SumUp";"2,01"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 17:39:57";"2025-04-04 17:40:33";"AA86356E-8E10-4A0D-B1C7-8192C7CADEBF";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 17:46:43";"2025-04-04 17:48:38";"B7E8F674-525E-427A-8D67-5797D81AEFE8";"EUR";"SumUp";"1,92"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 17:49:43";"2025-04-04 17:50:04";"D099AB18-B160-44A3-BD89-90779E8AB99B";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-04 17:54:49";"2025-04-04 17:57:11";"35AD6801-8C14-4E41-9E82-F0849CC63604";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 10:37:52";"2025-04-05 10:39:44";"4AB90D0B-5A75-45EA-8B80-522A9BB34C08";"EUR";"SumUp";"1,69"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 11:10:24";"2025-04-05 11:14:22";"2C10CDFF-925A-4092-BB87-D33F99A6EAC4";"EUR";"SumUp";"2,08"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 10:25:43";"2025-04-05 11:17:35";"D3D908A0-3BC9-47A9-9F9D-7BA29046FF75";"EUR";"SumUp";"5,16"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 11:17:41";"2025-04-05 11:18:07";"EBC3EFFA-DF3C-4C82-A95C-6C209DDAB72B";"EUR";"SumUp";"1,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 11:22:50";"2025-04-05 11:23:56";"98660BDA-57A5-4AE5-AC65-FF1DB6BDB695";"EUR";"SumUp";"1,78"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 11:25:42";"2025-04-05 11:26:32";"C4BFBBCA-CC6A-4307-BE81-30B2A2691473";"EUR";"SumUp";"1,53"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 12:15:51";"2025-04-05 12:19:38";"059E2E87-89D3-48A5-BB88-05D569042312";"EUR";"SumUp";"1,69"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 12:42:21";"2025-04-05 12:45:15";"BC51AA1C-2FC1-4EDE-BF53-36FE456F2664";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 12:50:32";"2025-04-05 12:51:34";"E16FA299-1713-4D90-A0BB-0E57A611784B";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 13:09:02";"2025-04-05 13:13:29";"A583F4A4-74FC-40F4-A945-88C65310D400";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 13:19:36";"2025-04-05 13:21:31";"3C12DA3A-358F-4E33-B2A5-8561F541793E";"EUR";"SumUp";"1,07"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 13:23:09";"2025-04-05 13:25:44";"6E31B5B7-4067-4DAD-87C5-1D792850987A";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 13:26:03";"2025-04-05 13:48:49";"6820F20F-49EE-46AD-98CD-3C41EA260BD2";"EUR";"SumUp";"1,39"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:01:59";"2025-04-05 14:04:07";"D21EA7C4-C405-47CF-A90A-6D947A3C3D76";"EUR";"SumUp";"1,35"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:08:52";"2025-04-05 14:11:00";"4ED89FD3-1F13-4A37-BDCF-ED088D8A22E6";"EUR";"SumUp";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:16:05";"2025-04-05 14:20:48";"C87662DB-901E-488E-8552-1352FB653501";"EUR";"SumUp";"3,68"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:32:57";"2025-04-05 14:35:59";"7866CE5A-4D62-45AF-A769-804DF81A5433";"EUR";"SumUp";"3,38"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:39:09";"2025-04-05 14:42:41";"780D04D7-3B0D-48B7-B801-B265F3EE5C43";"EUR";"SumUp";"1,71"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 14:51:25";"2025-04-05 14:53:33";"16293838-8876-4201-9453-34323454396A";"EUR";"SumUp";"1,87"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:08:21";"2025-04-05 16:10:22";"FC94EB98-F1DE-4127-A47B-AF3102C430B5";"EUR";"SumUp";"1,38"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:26:21";"2025-04-05 16:29:17";"04B6ED9E-BF7E-4900-80A1-9360EFE7A8CC";"EUR";"SumUp";"2,13"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:32:35";"2025-04-05 16:33:59";"B09FF7EA-0ECA-42DE-B0E8-FD51FB3D0F8E";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:34:11";"2025-04-05 16:35:43";"65FFEA78-95BD-40E3-BA2A-40EEBD365926";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:45:04";"2025-04-05 16:46:25";"FD4047E6-2AFE-4383-AF0F-0824C3F58636";"EUR";"SumUp";"1,46"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 16:57:25";"2025-04-05 16:59:22";"101FA256-D56A-4A18-A8EC-DD43131C496C";"EUR";"SumUp";"1,54"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 17:15:15";"2025-04-05 17:23:32";"07130014-E366-48B2-957A-FC3D4D520CE0";"EUR";"SumUp";"3,89"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 15:58:11";"2025-04-05 17:29:22";"30ABA3F0-3ACC-4B11-B335-F0325B58DBF2";"EUR";"SumUp";"1,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-05 17:48:35";"2025-04-05 17:54:33";"EA7097DE-84A1-4D6F-9F0E-31BE0C0234F2";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 09:20:38";"2025-04-06 09:35:28";"494213A2-518A-4A84-B956-37055087405E";"EUR";"SumUp";"2,35"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 10:13:32";"2025-04-06 10:14:31";"98926E53-5F04-4218-B033-AB7438E9F228";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 10:14:37";"2025-04-06 10:15:00";"24EA7B0D-0AC6-4E24-A25D-7301EF1AF05F";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 10:27:58";"2025-04-06 10:28:49";"7208F376-EDB8-41E8-9A94-F2BA292622F2";"EUR";"SumUp";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 10:56:50";"2025-04-06 10:57:16";"0F0E610F-B955-4AD7-A981-51EFC3FDA1D0";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 11:01:40";"2025-04-06 11:03:10";"499040B5-637E-4A5D-A27E-FCB5794A9C96";"EUR";"SumUp";"1,49"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 11:34:49";"2025-04-06 11:57:39";"5D208926-42DD-4855-A5A7-50322D388859";"EUR";"SumUp";"0,90"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 11:57:50";"2025-04-06 11:58:35";"C6B6EA5B-C2AB-4B03-BD68-4D19C0979261";"EUR";"SumUp";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 10:22:42";"2025-04-06 12:08:36";"EB3AAA0C-31B3-4A50-93C2-C99979F7FB27";"EUR";"SumUp";"2,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 11:21:13";"2025-04-06 12:10:23";"62F488C0-A187-4C01-A5FC-AA55AF9BBA46";"EUR";"SumUp";"1,16"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 12:38:40";"2025-04-06 12:39:37";"416A894D-5031-4057-B153-A141A1658D7E";"EUR";"SumUp";"1,27"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 12:43:34";"2025-04-06 12:47:56";"8A4C8B5D-5A31-4206-A24A-43903A86BE19";"EUR";"SumUp";"6,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 12:05:03";"2025-04-06 12:49:18";"F09BBD8A-B260-4C9D-A0C6-70FFB8B50F5F";"EUR";"SumUp";"4,23"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 12:58:59";"2025-04-06 13:00:55";"D044D2DC-434F-407B-B20B-166327694472";"EUR";"SumUp";"2,37"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 12:39:53";"2025-04-06 13:05:27";"B97E42BE-60AF-41C3-B249-0F70B905BCAB";"EUR";"SumUp";"1,40"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 13:08:47";"2025-04-06 13:09:37";"CF4D899B-F179-4F2C-901C-1023CAFCB9BC";"EUR";"SumUp";"0,50"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 13:51:21";"2025-04-06 13:52:31";"7C2D5919-BC68-4056-BF69-6EEB544ABA4A";"EUR";"SumUp";"1,38"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 13:53:23";"2025-04-06 14:00:34";"45D8124B-B049-41CC-B232-56E7F8F4CE62";"EUR";"SumUp";"2,35"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 13:23:32";"2025-04-06 14:09:25";"80630B5C-1437-4E84-A219-F531EB0784EA";"EUR";"SumUp";"2,88"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:18:26";"2025-04-06 14:19:18";"A54522D0-EC4C-4B22-9F46-782B49C59B1A";"EUR";"SumUp";"1,18"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:19:30";"2025-04-06 14:25:08";"1CB85E53-0A91-4E90-8987-14274ACE24EB";"EUR";"SumUp";"1,44"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 13:26:38";"2025-04-06 14:28:39";"9EDF8B0B-D2CB-4055-8CF4-36E0B320DADC";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:28:59";"2025-04-06 14:34:49";"E20D45BB-6632-4D42-881E-3D207A0FF50C";"EUR";"SumUp";"1,12"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:37:39";"2025-04-06 14:39:49";"B21077AD-B32D-497C-86ED-4FEA02E8E5F6";"EUR";"SumUp";"1,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:46:54";"2025-04-06 14:47:39";"C15623B7-690E-4B13-9259-74B1D4F71C7D";"EUR";"SumUp";"2,03"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:02:41";"2025-04-06 15:03:54";"49A3EE18-C8E8-45C2-8183-27F4791A9584";"EUR";"SumUp";"2,31"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:08:16";"2025-04-06 15:09:29";"D069C1BC-EC50-48C2-9CAD-17B0E708C171";"EUR";"SumUp";"2,97"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:09:49";"2025-04-06 15:13:23";"002897AC-584D-43E8-A85F-900572D57AB7";"EUR";"SumUp";"1,15"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:14:35";"2025-04-06 15:15:07";"0DB06F25-90AB-40A5-8F12-0E2955050226";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:24:09";"2025-04-06 15:27:31";"6CABD71D-8E5A-4367-820D-2BA9E1CF6662";"EUR";"SumUp";"1,70"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 15:42:55";"2025-04-06 15:52:54";"E7E4B956-C485-44C5-93D0-C09B3788E770";"EUR";"SumUp";"2,78"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 16:15:18";"2025-04-06 16:16:47";"8338614D-52AE-48D0-B2DF-302BEBA84DB9";"EUR";"SumUp";"1,19"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 16:19:54";"2025-04-06 16:20:51";"31172FD8-C22E-4FB2-BB3C-9573C66B11EA";"EUR";"SumUp";"1,20"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 16:39:32";"2025-04-06 16:40:45";"5667F10A-86D4-4B1F-AC4A-9CBF79B7CDB7";"EUR";"SumUp";"1,41"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 16:57:24";"2025-04-06 16:58:08";"C6EDCA1F-FB61-46D1-8FAA-4788D5E3B45C";"EUR";"SumUp";"2,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 16:21:28";"2025-04-06 17:00:09";"196007AC-2175-4595-9163-5563A5FA4ED2";"EUR";"SumUp";"1,10"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 17:10:37";"2025-04-06 17:11:45";"444B3563-AC3D-4348-A431-89E1BEB28326";"EUR";"SumUp";"1,59"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 14:41:02";"2025-04-06 17:18:39";"9192FFB0-1C00-40EE-8E41-0E3E88229C49";"EUR";"SumUp";"1,00"
"Suedseite - Bakery and Roastery";"55978";"2025-04-06 17:18:40";"2025-04-06 17:19:12";"7D289B16-A5D4-4677-B726-10A80AD35832";"EUR";"SumUp";"0,60"
